% Model,COBA2 MANIPULASI.mph
% Version,COMSOL 5.3.1.201
% Date,"May 17 2020, 06:44"
% Dimension,3
% Nodes,101
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
0,0,0,2685.40258773137,48.341589691625074,2685.40258773137,48.341589691625074
1,0,0,2520.9393415658437,48.3380844545415,2685.3918193231243,48.34039938397234
2,0,0,2379.2567033994806,48.33464474697831,2685.3810509489585,48.33921101416888
3,0,0,2260.6807792712116,48.33099453599044,2685.3702826090575,48.338004202282946
4,0,0,2170.7048808201935,48.3300080046792,2685.359514299487,48.33693410273838
5,0,0,2104.7778785789906,48.33000211079718,2685.348746012998,48.33593875313784
6,0,0,2058.185372255964,48.3300077283464,2685.3379777471355,48.33499055356566
7,0,0,2025.9660888733063,48.3299975767178,2685.3272094948597,48.334278325399964
8,0,0,2003.7174591852618,48.3299939725855,2685.316441248565,48.33361801708122
9,0,0,1988.5725271906886,48.329998297829775,2685.3056730052194,48.33302499057584
10,0,0,1978.9693979900537,48.3300009441445,2685.294904761916,48.33250128051759
11,0,0,1972.4255044632432,48.330000732780604,2685.284136512476,48.33215256589108
12,0,0,1967.781870137151,48.33000045232893,2685.2733682540083,48.33181778096616
13,0,0,1964.913485269782,48.3300001592151,2685.2625999863203,48.33148155224728
14,0,0,1963.3606018321066,48.330000001529356,2685.2518317084487,48.33121355703827
15,0,0,1962.104771118365,48.330000000401185,2685.2410634168,48.33101935997723
16,0,0,1961.3227571499542,48.32999999927296,2685.230295111196,48.33082516291631
17,0,0,1960.8639894869125,48.32999999075719,2685.219526791584,48.33067734489725
18,0,0,1960.538901202935,48.329999996889796,2685.2087584567716,48.33056023747463
19,0,0,1960.3457722257256,48.33000000070143,2685.197990106525,48.33045479592977
20,0,0,1960.2175291211317,48.329999999794325,2685.1872217407517,48.3303756133634
21,0,0,1960.1361487893996,48.32999999955109,2685.176453359095,48.33030821608753
22,0,0,1960.0873488113912,48.32999999962789,2685.1656849614706,48.33025502923056
23,0,0,1960.0546764063959,48.330000000054895,2685.154916547628,48.33021304055694
24,0,0,1960.034025601722,48.33000000010094,2685.1441481175702,48.33017545914748
25,0,0,1960.0216416836522,48.330000000018345,2685.133379671337,48.33014348408
26,0,0,1960.0135570668265,48.33000000000317,2685.122611208768,48.33012156149414
27,0,0,1960.0083460872386,48.32999999998805,2685.111842729898,48.33009963890822
28,0,0,1960.0053881040674,48.32999999998566,2685.1010742347075,48.33008116244571
29,0,0,1960.003311037581,48.32999999999788,2685.090305723133,48.33006584122836
30,0,0,1960.0020956519636,48.3300000000001,2685.0795371951785,48.33005402991057
31,0,0,1960.0012929446598,48.32999999999868,2685.0687686508395,48.3300443528762
32,0,0,1960.0008193377291,48.32999999999902,2685.0580000900904,48.3300367355655
33,0,0,1960.0005034806156,48.329999999999586,2685.0472315129487,48.33003065813085
34,0,0,1960.0003181903892,48.32999999999987,2685.0364629194087,48.33002526695856
35,0,0,1960.0001959902188,48.329999999999814,2685.0256943094537,48.33002073474415
36,0,0,1960.0001221464845,48.3299999999997,2685.0149256830855,48.330016422318295
37,0,0,1960.00007599682,48.32999999999976,2685.00415704032,48.33001344392892
38,0,0,1960.00004763214,48.32999999999976,2684.993388381131,48.33001125496111
39,0,0,1960.0000291439544,48.32999999999964,2684.9826197055186,48.33000941506879
40,0,0,1960.0000184142848,48.329999999999814,2684.971851013498,48.33000773815479
41,0,0,1960.0000113005867,48.329999999999984,2684.9610823050716,48.33000637089958
42,0,0,1960.000007022359,48.330000000000155,2684.9503135802424,48.330005026371396
43,0,0,1960.0000043847772,48.329999999999984,2684.93954483902,48.33000422736194
44,0,0,1960.0000026931102,48.3299999999997,2684.928776081416,48.33000349874942
45,0,0,1960.0000016808874,48.3299999999997,2684.9180073074376,48.330002876071035
46,0,0,1960.0000010338335,48.3299999999997,2684.9072385170934,48.330002381142435
47,0,0,1960.000000643122,48.3299999999997,2684.8964697103884,48.33000192099382
48,0,0,1960.000000393106,48.3299999999997,2684.8857008873306,48.33000162269849
49,0,0,1960.0000002488423,48.3299999999997,2684.87493204793,48.33000132307478
50,0,0,1960.000000154156,48.3299999999997,2684.8641631921873,48.33000110270916
51,0,0,1960.0000000934226,48.3299999999997,2684.8533943201137,48.33000088537153
52,0,0,1960.0000000585455,48.3299999999997,2684.84262543171,48.33000073200981
53,0,0,1960.0000000357197,48.32999999999976,2684.831856526987,48.330000610688785
54,0,0,1960.0000000223308,48.32999999999976,2684.821087605952,48.33000050084871
55,0,0,1960.0000000136683,48.3299999999997,2684.8103186686044,48.33000041594437
56,0,0,1960.0000000082748,48.3299999999997,2684.799549714952,48.33000033104008
57,0,0,1960.0000000051527,48.3299999999997,2684.788780745002,48.33000027440005
58,0,0,1960.0000000030273,48.3299999999997,2684.7780117587595,48.33000022689026
59,0,0,1960.0000000017424,48.32999999999976,2684.7672427562184,48.33000018795701
60,0,0,1960.0000000007863,48.32999999999976,2684.756473737384,48.330000154312984
61,0,0,1960.0000000000864,48.3299999999997,2684.7457047022576,48.33000012467892
62,0,0,1959.9999999993724,48.3299999999997,2684.7349356508303,48.330000105135355
63,0,0,1959.9999999984948,48.32999999999976,2684.7241665831034,48.33000008608224
64,0,0,1959.999999997396,48.32999999999976,2684.713397499076,48.33000007038294
65,0,0,1959.9999999955298,48.32999999999976,2684.702628398744,48.33000005894348
66,0,0,1959.999999992703,48.3299999999997,2684.69185928211,48.330000047504086
67,0,0,1959.9999999884042,48.3299999999997,2684.681090149174,48.33000003987456
68,0,0,1959.9999999808847,48.3299999999997,2684.6703209999387,48.33000003288009
69,0,0,1959.9999999700572,48.32999999999976,2684.6595518344084,48.330000026623736
70,0,0,1959.9999999514928,48.32999999999976,2684.648782652588,48.330000022330125
71,0,0,1959.9999999211493,48.32999999999976,2684.638013454482,48.33000001803646
72,0,0,1959.9999998775397,48.32999999999976,2684.6272442400955,48.330000014992834
