% Model,manipulasi terusss.mph
% Version,COMSOL 5.3.1.201
% Date,"May 12 2020, 06:25"
% Dimension,3
% Nodes,11
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
0,0,0,2658.15827797496,48.36499773487117,2658.15827797496,48.36499773487117
10,0,0,1654.3476162907825,38.890186896880664,2653.2771050712213,48.34595153683449
20,0,0,1628.2795687793807,38.889054222503376,2648.3927472295536,48.33507516663582
30,0,0,1628.0043355172713,38.889013196360395,2643.504938970216,48.32903597714187
40,0,0,1628.0019317670167,38.8889711722631,2638.6137065019802,48.32548798203368
50,0,0,1628.001906322663,38.88902470512852,2633.7190229866783,48.32430175787857
60,0,0,1628.0019529529593,38.88901102307301,2628.820808400086,48.325196429636264
70,0,0,1628.001957595342,38.88900305780186,2623.91907605407,48.32568312920887
80,0,0,1628.0017951172151,38.889029168678235,2619.013804674098,48.32424854538516
90,0,0,1627.9861203940018,38.88903563287647,2614.1049791748683,48.325342130515764
100,0,0,1627.0050861682837,48.329999999999984,2609.19256402195,48.329999999999984
