% Model,tiap 1 m.mph
% Version,COMSOL 5.3.1.201
% Date,"May 19 2020, 07:05"
% Dimension,3
% Nodes,101
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
0,0,0,2892.026988999999,48.380266070000005,2892.026988999999,48.380266070000005
1,0,0,2683.768172680291,48.365084150927714,2892.0156388054015,48.375107477084896
2,0,0,2503.4590112734495,48.350182012047924,2892.0042888040484,48.36995726592863
3,0,0,2351.5048111043675,48.33438481011058,2891.992938996712,48.36472714844524
4,0,0,2235.326126307234,48.33005640668972,2891.9815893673313,48.36008808154617
5,0,0,2149.7749676045037,48.33001329705007,2891.970239885989,48.35577209872838
6,0,0,2088.9710203162917,48.33004132653792,2891.958890542726,48.35166027237608
7,0,0,2046.771067960969,48.329986437061166,2891.947541308634,48.348570877769475
8,0,0,2017.565614661049,48.329967061473496,2891.9361921524614,48.34570633219607
9,0,0,1997.651922932012,48.32999065821798,2891.924843061758,48.34313332366975
10,0,0,1985.0022763415839,48.33000516183813,2891.913494024551,48.340860987442454
11,0,0,1976.3813671534576,48.330004019396654,2891.9021450152513,48.339347854766174
12,0,0,1970.2624292336313,48.33000248141241,2891.890796021719,48.337895177661835
13,0,0,1966.4806128370167,48.33000087311751,2891.8794470431153,48.33643623327458
14,0,0,1964.4316951566943,48.330000009499315,2891.8680980753775,48.33527323327371
15,0,0,1962.7756905344268,48.330000003118585,2891.856749103253,48.33443031096158
16,0,0,1961.7443867647362,48.32999999673797,2891.845400125958,48.333587388649505
17,0,0,1961.1393429981729,48.32999994938439,2891.834051143146,48.33294557784916
18,0,0,1960.7106228838654,48.32999998290029,2891.822702149721,48.33243683480475
19,0,0,1960.4559370431493,48.33000000369958,2891.8113531446784,48.33197868283452
20,0,0,1960.28682386528,48.32999999884862,2891.800004127481,48.33163442127693
21,0,0,1960.179512459965,48.32999999752917,2891.788655096632,48.33134128899195
22,0,0,1960.115166032752,48.3299999979472,2891.7773060517316,48.33110985044675
23,0,0,1960.072086204387,48.330000000298355,2891.7659569916973,48.33092702224798
24,0,0,1960.0448583463483,48.330000000555174,2891.7546079165254,48.33076334452858
25,0,0,1960.0285309927192,48.330000000103894,2891.743258826399,48.33062404459554
26,0,0,1960.01787225189,48.330000000019425,2891.7319097206127,48.330528481344345
27,0,0,1960.011002298194,48.329999999934955,2891.7205605993126,48.330432918093095
28,0,0,1960.0071027851832,48.3299999999216,2891.709211462417,48.33035238646687
29,0,0,1960.004364607126,48.3299999999893,2891.6978623096534,48.3302856140474
30,0,0,1960.0027624318889,48.330000000001974,2891.686513141059,48.33023413955391
31,0,0,1960.001704286169,48.329999999993674,2891.6751639566055,48.330191979356925
32,0,0,1960.0010799855145,48.32999999999595,2891.6638147561935,48.330158807619114
33,0,0,1960.0006636343307,48.329999999999245,2891.6524655398866,48.330132349467135
34,0,0,1960.0004193979576,48.33000000000078,2891.6411163076837,48.330108904484405
35,0,0,1960.0002583246526,48.33000000000004,2891.6297670595113,48.330089230505905
36,0,0,1960.0001609924764,48.32999999999947,2891.618417795385,48.33007051242282
37,0,0,1960.0001001644216,48.32999999999964,2891.607068515339,48.33005759921218
38,0,0,1960.0000627786983,48.32999999999976,2891.5957192193196,48.330048130933505
39,0,0,1960.0000384108635,48.32999999999964,2891.5843699073084,48.330040178954164
40,0,0,1960.0000242692026,48.329999999999814,2891.5730205793407,48.330032941998184
41,0,0,1960.0000148934653,48.329999999999984,2891.5616712354163,48.33002706358667
42,0,0,1960.0000092549196,48.330000000000155,2891.5503218755307,48.33002128341741
43,0,0,1960.000005778729,48.329999999999984,2891.5389724997,48.330017861135616
44,0,0,1960.0000035492285,48.3299999999997,2891.5276231079306,48.330014743325705
45,0,0,1960.0000022152065,48.3299999999997,2891.5162737002365,48.330012086244835
46,0,0,1960.0000013624528,48.3299999999997,2891.5049242766163,48.3300099827473
47,0,0,1960.000000847539,48.3299999999997,2891.493574837078,48.3300080287047
48,0,0,1960.0000005180507,48.3299999999997,2891.48222538163,48.3300067661736
49,0,0,1960.0000003279338,48.3299999999997,2891.470875910283,48.33000549804507
50,0,0,1960.0000002031502,48.3299999999997,2891.4595264230384,48.33000457297237
51,0,0,1960.0000001231142,48.3299999999997,2891.4481769199024,48.330003661027035
52,0,0,1960.0000000771533,48.3299999999997,2891.4368274008807,48.33000301918668
53,0,0,1960.0000000470757,48.32999999999976,2891.42547786598,48.33000251314229
54,0,0,1960.000000029435,48.32999999999976,2891.414128315212,48.33000205578787
55,0,0,1960.0000000180241,48.3299999999997,2891.4027787485734,48.33000170439175
56,0,0,1960.0000000109246,48.3299999999997,2891.3914291660726,48.33000135299568
57,0,0,1960.0000000068226,48.3299999999997,2891.3800795677166,48.33000111936525
58,0,0,1960.000000004041,48.3299999999997,2891.3687299535104,48.330000923851856
59,0,0,1960.000000002378,48.32999999999976,2891.357380323451,48.330000764090926
60,0,0,1960.0000000011707,48.32999999999976,2891.3460306775382,48.33000062645601
61,0,0,1960.0000000003283,48.3299999999997,2891.334681015777,48.33000050536964
62,0,0,1959.9999999995207,48.3299999999997,2891.3233313381575,48.33000042585559
63,0,0,1959.9999999985841,48.32999999999976,2891.311981644679,48.33000034834856
64,0,0,1959.9999999974539,48.32999999999976,2891.300631935344,48.33000028460458
65,0,0,1959.999999995565,48.32999999999976,2891.2892822101435,48.33000023832005
66,0,0,1959.9999999927238,48.3299999999997,2891.2779324690846,48.33000019203547
