% Model,manipulasi terusss.mph
% Version,COMSOL 5.3.1.201
% Date,"May 12 2020, 06:12"
% Dimension,3
% Nodes,11
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
0,0,0,2674.22683664603,48.366137962702794,2674.22683664603,48.366137962702794
10,0,0,1654.8171561890151,38.89020332354551,2669.3561475895185,48.346340689990654
20,0,0,1628.2845318620653,38.88905420491545,2664.4823206470537,48.33444372934474
30,0,0,1628.0043780663814,38.88901319496824,2659.6051841032395,48.32882244116047
40,0,0,1628.0019311525468,38.88897117461016,2654.724678969853,48.327975174855226
50,0,0,1628.0019053654175,38.88902470281363,2649.8407372825495,48.3289352341925
60,0,0,1628.0019519716875,38.88901102202186,2644.953339629682,48.32902065811692
70,0,0,1628.0019566220662,38.889003057367404,2640.0624937781354,48.328231541310856
80,0,0,1628.0017952447652,38.889029166272906,2635.168184749929,48.327909392180516
90,0,0,1627.9862277940679,38.88903563626741,2630.2703937526676,48.32757214576327
100,0,0,1627.011759200983,48.329999999999984,2625.3690779795243,48.329999999999984
