% Model,COBA2 MANIPULASI.mph
% Version,COMSOL 5.3.1.201
% Date,"May 16 2020, 21:41"
% Dimension,3
% Nodes,101
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
0,0,0,2798.6156289235105,48.37450364442992,2798.6156289235105,48.37450364442992
1,0,0,2610.03296955209,48.361053955526586,2798.604541370981,48.36993488274328
2,0,0,2447.110061560796,48.34785373015774,2798.593453991396,48.36537355637353
3,0,0,2310.2171111620723,48.333853885575536,2798.582366785453,48.36074138505023
4,0,0,2205.8993701746517,48.330041376791144,2798.5712797387387,48.356633952393736
5,0,0,2129.253622369186,48.33001014600171,2798.5601928242427,48.352813271139894
6,0,0,2074.9158752293465,48.33003348638789,2798.5491060329105,48.34917345130225
7,0,0,2037.265578358175,48.32998920147878,2798.538019338602,48.34643887862205
8,0,0,2011.2350897165998,48.32997354041265,2798.5269327130586,48.34390325732227
9,0,0,1993.4996938836146,48.32999251046465,2798.5158461450515,48.341625416718614
10,0,0,1982.2429632392993,48.33000414872021,2798.5047596237673,48.339613620729835
11,0,0,1974.5717862847237,48.33000322597081,2798.4936731261755,48.33827370097947
12,0,0,1969.1275306981865,48.330001991415486,2798.482586641379,48.33698733213288
13,0,0,1965.7635693093773,48.330000700723076,2798.471500168624,48.33569541432314
14,0,0,1963.9416564454398,48.33000000715151,2798.4604137042897,48.33466589314037
15,0,0,1962.468730490356,48.3300000021448,2798.4493272346194,48.33392017031474
16,0,0,1961.5514825255834,48.32999999713826,2798.438240758865,48.33317444748906
17,0,0,1961.0133655149716,48.32999995936768,2798.4271542767046,48.332606955878134
18,0,0,1960.6320595849345,48.3299999862993,2798.416067783458,48.33215743103631
19,0,0,1960.4055371196048,48.33000000302246,2798.4049812781936,48.3317526332919
20,0,0,1960.255122440422,48.32999999908418,2798.393894760372,48.331448523511426
21,0,0,1960.1596745488257,48.329999998020924,2798.382808228607,48.33118956474124
22,0,0,1960.1024404735838,48.32999999835789,2798.3717216825107,48.33098506378764
23,0,0,1960.0641218756912,48.33000000024094,2798.360635121078,48.330823429792645
24,0,0,1960.0399028581508,48.330000000445466,2798.3495485442804,48.33067869082254
25,0,0,1960.0253794898529,48.330000000082464,2798.338461952274,48.33055545457347
26,0,0,1960.0158983060871,48.33000000001522,2798.3273753444023,48.330470815759156
27,0,0,1960.0097872549406,48.329999999947916,2798.316288720799,48.330386176944785
28,0,0,1960.0063184375535,48.32999999993734,2798.3052020813775,48.33031476095249
29,0,0,1960.0038826787336,48.3299999999914,2798.2941154258824,48.33025545684853
30,0,0,1960.002457433576,48.330000000001576,2798.2830287543493,48.33020970412309
31,0,0,1960.0015161326023,48.329999999994925,2798.2719420667495,48.330172186620246
32,0,0,1960.000960762498,48.3299999999968,2798.260855362991,48.330142633769356
33,0,0,1960.0005903791114,48.32999999999936,2798.249768643135,48.330119037830855
34,0,0,1960.0003731054114,48.330000000000666,2798.2386819071753,48.33009809904581
35,0,0,1960.0002298130164,48.33000000000004,2798.2275951550478,48.33008048616864
36,0,0,1960.0001432245458,48.329999999999586,2798.2165083867667,48.33006372637482
37,0,0,1960.0000891103855,48.32999999999964,2798.2054216023653,48.330052144755655
38,0,0,1960.0000558508507,48.32999999999976,2798.194334801793,48.33004363132699
39,0,0,1960.0000341723269,48.32999999999964,2798.183247985034,48.330036474698886
40,0,0,1960.000021591272,48.329999999999814,2798.172161152123,48.33002995381588
41,0,0,1960.000013250161,48.329999999999984,2798.1610743030596,48.33002464084848
42,0,0,1960.000008233801,48.330000000000155,2798.149987437842,48.330019416272194
43,0,0,1960.0000051411728,48.329999999999984,2798.1389005564847,48.33001631359866
44,0,0,1960.0000031576656,48.3299999999997,2798.127813658998,48.33001348493235
45,0,0,1960.0000019708257,48.3299999999997,2798.1167267453907,48.33001106995732
46,0,0,1960.0000012121534,48.3299999999997,2798.1056398156657,48.33000915329501
47,0,0,1960.0000007540457,48.3299999999997,2798.0945528698317,48.330007371935324
48,0,0,1960.000000460905,48.3299999999997,2798.083465907896,48.33000621841933
49,0,0,1960.000000291761,48.3299999999997,2798.0723789298695,48.33000505978504
50,0,0,1960.0000001807423,48.3299999999997,2798.0612919357523,48.33000421117276
51,0,0,1960.0000001095343,48.3299999999997,2798.050204925554,48.330003374414446
52,0,0,1960.000000068643,48.3299999999997,2798.039117899278,48.33000278471394
53,0,0,1960.0000000418818,48.32999999999976,2798.0280308569318,48.33000231904583
54,0,0,1960.0000000261862,48.32999999999976,2798.0169437985282,48.33000189792591
55,0,0,1960.0000000160326,48.3299999999997,2798.0058567240612,48.33000157371191
56,0,0,1960.0000000097127,48.3299999999997,2797.9947696335407,48.33000124949791
57,0,0,1960.0000000060586,48.3299999999997,2797.9836825269754,48.33000103367675
58,0,0,1960.0000000035768,48.3299999999997,2797.9725954043683,48.330000852925764
59,0,0,1960.0000000020873,48.32999999999976,2797.961508265716,48.33000070515726
60,0,0,1960.000000000995,48.32999999999976,2797.9504211110198,48.33000057779748
61,0,0,1960.0000000002176,48.3299999999997,2797.939333940284,48.330000465738294
62,0,0,1959.9999999994532,48.3299999999997,2797.928246753499,48.33000039211373
63,0,0,1959.9999999985434,48.32999999999976,2797.917159550665,48.330000320344084
64,0,0,1959.9999999974277,48.32999999999976,2797.906072331782,48.330000261343685
65,0,0,1959.9999999955492,48.32999999999976,2797.894985096844,48.33000021853928
66,0,0,1959.9999999927145,48.3299999999997,2797.883897845856,48.330000175734824
67,0,0,1959.9999999884114,48.3299999999997,2797.8728105788186,48.33000014729794
68,0,0,1959.999999980889,48.3299999999997,2797.861723295732,48.3300001212653
69,0,0,1959.9999999700597,48.32999999999976,2797.850635996602,48.33000009800014
70,0,0,1959.9999999514946,48.32999999999976,2797.839548681432,48.330000082096376
71,0,0,1959.9999999211507,48.32999999999976,2797.8284613502296,48.3300000661925
72,0,0,1959.9999998775406,48.32999999999976,2797.817374002998,48.330000054951256
73,0,0,1959.9999997994512,48.3299999999997,2797.80628663974,48.33000004563905
74,0,0,1959.9999996831618,48.3299999999997,2797.79519926046,48.33000003677114
75,0,0,1959.999999492012,48.3299999999997,2797.7841118651622,48.33000003107884
76,0,0,1959.9999991821132,48.3299999999997,2797.773024453837,48.330000025386425
77,0,0,1959.9999987218087,48.3299999999997,2797.7619370264856,48.3300000209004
78,0,0,1959.9999979147185,48.3299999999997,2797.750849583094,48.33000001739458
79,0,0,1959.9999967261444,48.3299999999997,2797.7397621236655,48.33000001388871
80,0,0,1959.9999948338361,48.32999999999976,2797.728674648175,48.33000001149418
81,0,0,1959.9999917945702,48.329999999999814,2797.717587156624,48.330000009234425
82,0,0,1959.9999872282203,48.32999999999993,2797.706499649003,48.33000000775809
83,0,0,1959.9999794771013,48.32999999999987,2797.695412125249,48.330000006534135
84,0,0,1959.9999676268167,48.32999999999976,2797.6843245853365,48.3300000052385
85,0,0,1959.9999495293196,48.32999999999976,2797.673237029222,48.330000004340775
86,0,0,1959.9999196157407,48.329999999999814,2797.662149456833,48.33000000357947
87,0,0,1959.999875433457,48.32999999999987,2797.6510618680372,48.33000000289735
88,0,0,1959.9998053747179,48.33000000000004,2797.6399742626445,48.330000002411055
89,0,0,1959.9996943488936,48.33000000000021,2797.628886640501,48.33000000193738
90,0,0,1959.9995333207896,48.33000000000021,2797.6177990011493,48.33000000161144
91,0,0,1959.9992803334796,48.330000000000155,2797.6067113443314,48.330000001351266
92,0,0,1959.9988788738128,48.32999999999993,2797.5956236691113,48.33000000108382
93,0,0,1959.9982907877722,48.33000000000004,2797.5845359750397,48.330000000875884
94,0,0,1959.997384970323,48.3300000000001,2797.573448260704,48.330000000702
95,0,0,1959.996070097094,48.329999999999984,2797.5623605257456,48.33000000053613
96,0,0,1959.9941002641149,48.329999999999814,2797.5512727682963,48.330000000411985
97,0,0,1959.9912465840473,48.3299999999997,2797.540184987295,48.330000000293126
98,0,0,1959.98720140092,48.329999999999814,2797.5290971817726,48.33000000019075
99,0,0,1959.981427477187,48.32999999999987,2797.5180093502104,48.330000000095765
100,0,0,1959.973807150799,48.32999999999993,2797.506921492408,48.32999999999993
