% Model,manipulasi terusss.mph
% Version,COMSOL 5.3.1.201
% Date,"May 12 2020, 04:14"
% Dimension,3
% Nodes,11
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
0,0,0,2686.30236948797,48.321223817334214,2686.30236948797,48.321223817334214
10,0,0,1655.1729493940506,38.8902099047026,2682.6169059321574,48.326498413207105
20,0,0,1628.288293934388,38.88905419316785,2678.9294886559014,48.327733640493875
30,0,0,1628.0044103514867,38.88901319395245,2675.240162015684,48.3269546611877
40,0,0,1628.0019307175985,38.88897117631478,2671.5489133447736,48.327481923168534
50,0,0,1628.001904670605,38.889024701130666,2667.855720346807,48.32800640102374
60,0,0,1628.0019512621288,38.88901102125749,2664.16057755852,48.32870361626249
70,0,0,1628.0019562676343,38.8890030570505,2660.4634843753383,48.328527989589816
80,0,0,1628.0018365139867,38.889029164316526,2656.764440241415,48.32830903661488
90,0,0,1627.990348694709,38.889035872511215,2653.0634406247123,48.32780037542784
100,0,0,1627.2649842748372,48.329999999999984,2649.360458105605,48.329999999999984
