% Model,manipulasi terusss.mph
% Version,COMSOL 5.3.1.201
% Date,"May 12 2020, 06:02"
% Dimension,3
% Nodes,11
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
0,0,0,2682.02261161239,48.366686160082224,2682.02261161239,48.366686160082224
10,0,0,1655.0455319603345,38.89021127299594,2677.1570131543936,48.34656193747412
20,0,0,1628.2869460131533,38.88905419642413,2672.288304927141,48.33445489470637
30,0,0,1628.004398764473,38.88901319429334,2667.416312939637,48.3288509554576
40,0,0,1628.0019308554363,38.88897117574754,2662.5409737985165,48.32812902508158
50,0,0,1628.0019049015773,38.889024701691596,2657.662221672421,48.328924421320835
60,0,0,1628.001951496201,38.889011021512374,2652.780041008145,48.32924371025456
70,0,0,1628.0019561504157,38.88900305715663,2647.894431132865,48.328745090144025
80,0,0,1628.0017953020263,38.88902916510733,2643.00538372344,48.32803898786432
90,0,0,1627.986279389642,38.88903563788398,2638.112879174269,48.32773972089666
100,0,0,1627.0149652729624,48.329999999999984,2633.2168804992198,48.329999999999984
