% Model,manipulasi terusss.mph
% Version,COMSOL 5.3.1.201
% Date,"May 12 2020, 05:56"
% Dimension,3
% Nodes,11
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
0,0,0,2686.3517553655306,48.36698918205553,2686.3517553655306,48.36698918205553
10,0,0,1655.1725152410302,38.890215688339936,2681.488969056204,48.3466870346262
20,0,0,1628.288288404486,38.889054191684636,2676.623088412273,48.33446379243327
30,0,0,1628.0044102740324,38.88901319391857,2671.753937944721,48.32880795646622
40,0,0,1628.0019306907268,38.8889711763789,2666.881452942486,48.32802096598914
50,0,0,1628.0019046441582,38.889024701068706,2662.005573048526,48.32838725392628
60,0,0,1628.0019512323188,38.88901102122952,2657.126278681116,48.329166231687054
70,0,0,1628.0019558886513,38.889003057039645,2652.2435665418625,48.32863183434978
80,0,0,1628.001795332536,38.88902916446045,2647.357426820681,48.32844596756706
90,0,0,1627.9863078993199,38.88903563877358,2642.4678453805036,48.32784759255952
100,0,0,1627.0167369092667,48.329999999999984,2637.5747846755726,48.329999999999984
