% Model,manipulasi terusss.mph
% Version,COMSOL 5.3.1.201
% Date,"May 12 2020, 06:15"
% Dimension,3
% Nodes,11
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
0,0,0,2671.31452752612,48.36593233452783,2671.31452752612,48.36593233452783
10,0,0,1654.7319369224042,38.89020034961953,2666.4419282949193,48.34625952356208
20,0,0,1628.283631045519,38.88905420807322,2661.5661805798654,48.33444145947567
30,0,0,1628.004370343308,38.889013195220514,2656.687113386747,48.32878404804785
40,0,0,1628.001931263708,38.88897117418503,2651.8046698525727,48.32783745723316
50,0,0,1628.0019055387936,38.889024703232906,2646.9187821386463,48.32872330881435
60,0,0,1628.0019521494153,38.889011022212344,2642.029430216338,48.328762406080386
70,0,0,1628.0019567983536,38.88900305744613,2637.1366208402255,48.32796702060364
80,0,0,1628.001795222605,38.88902916670861,2632.2403381442955,48.32775380928899
90,0,0,1627.9862084341512,38.88903563565873,2627.340563289792,48.32753571536773
100,0,0,1627.0105562569522,48.329999999999984,2622.437252283482,48.329999999999984
