% Model,tiap 1 m.mph
% Version,COMSOL 5.3.1.201
% Date,"Jun 17 2020, 12:32"
% Dimension,3
% Nodes,101
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
0,0,0,2658.158278000001,48.36499773000003,2658.158278000001,48.36499773000003
1,0,0,2499.536453038916,48.354411046818825,2658.147585417334,48.36140302043731
2,0,0,2362.990023280896,48.344022663068415,2658.1368929716023,48.357814161915314
3,0,0,2248.8343577578644,48.33299690617241,2658.1262006633724,48.354169612568455
4,0,0,2162.307044986657,48.330022391659554,2658.115508480866,48.350938081224626
5,0,0,2098.9486753505616,48.33000601602441,2658.104816402158,48.34793238547263
6,0,0,2054.2060782276517,48.33002256431115,2658.094124419929,48.34506908054772
7,0,0,2023.2809621832469,48.329992941851515,2658.0834325129836,48.34291836969294
8,0,0,2001.932221623219,48.32998243841939,2658.0727406583933,48.3409244455932
9,0,0,1987.403030284022,48.32999504488225,2658.062048847036,48.33913370751554
10,0,0,1978.1925045351497,48.33000275266852,2658.051357070127,48.337552291280986
11,0,0,1971.9162253340323,48.3300021353823,2658.0406653089276,48.336499329284266
12,0,0,1967.4626268862087,48.330001318056645,2658.0299735545423,48.33548843737083
13,0,0,1964.7118296039262,48.33000046390259,2658.0192818063547,48.334473185462855
14,0,0,1963.222749636529,48.33000000429223,2658.0085900613926,48.33366396995649
15,0,0,1962.018425140351,48.330000001052554,2657.997898308491,48.333077594442216
16,0,0,1961.2684937671381,48.32999999781282,2657.9872065470736,48.332491218928
17,0,0,1960.828550200539,48.329999973058875,2657.9765147768903,48.33204488768331
18,0,0,1960.5167989060988,48.329999990938916,2657.9658229942006,48.33169130163867
19,0,0,1960.3315923534851,48.33000000205499,2657.95513119827,48.331372947067166
20,0,0,1960.2086094563767,48.32999999940438,2657.944439388706,48.331133895006474
21,0,0,1960.1305667430643,48.329999998693836,2657.9337475644083,48.33093042987525
22,0,0,1960.0837678777555,48.32999999891746,2657.923055725085,48.33076986903512
23,0,0,1960.0524351405224,48.33000000016057,2657.912363869939,48.33064311777997
24,0,0,1960.0326309860234,48.33000000029455,2657.901671998963,48.33052967229446
25,0,0,1960.020754722337,48.3300000000537,2657.890980112288,48.33043315206345
26,0,0,1960.0130014923614,48.33000000000976,2657.8802882093933,48.33036697870779
27,0,0,1960.008004091987,48.32999999996571,2657.869596290383,48.33030080535207
28,0,0,1960.0051673291935,48.32999999995883,2657.858904355194,48.33024503383291
29,0,0,1960.0031753804458,48.32999999999424,2657.848212403623,48.330198786274025
30,0,0,1960.0020097957622,48.330000000000894,2657.8375204356926,48.33016313336441
31,0,0,1960.0012399779814,48.32999999999652,2657.8268284513815,48.33013392244442
32,0,0,1960.0007857745634,48.32999999999777,2657.8161364506136,48.33011092846351
33,0,0,1960.0004828574195,48.32999999999947,2657.805444433435,48.33009258253401
34,0,0,1960.0003051575325,48.330000000000325,2657.794752399841,48.33007630740485
35,0,0,1960.0001879630306,48.32999999999993,2657.7840603497766,48.33006262419764
36,0,0,1960.0001171439578,48.329999999999586,2657.7733682832513,48.33004960449546
37,0,0,1960.0000728845,48.32999999999976,2657.762676200295,48.330040611936795
38,0,0,1960.0000456815264,48.32999999999976,2657.7519841008598,48.33003400214932
39,0,0,1960.0000279505168,48.32999999999964,2657.7412919849335,48.33002844622263
40,0,0,1960.00001766025,48.329999999999814,2657.730599852548,48.330023382116224
41,0,0,1960.0000108378651,48.329999999999984,2657.7199077037003,48.33001925246822
42,0,0,1960.000006734826,48.330000000000155,2657.709215538386,48.330015191448524
43,0,0,1960.0000042052473,48.329999999999984,2657.6985233566243,48.33001277772888
44,0,0,1960.0000025828479,48.3299999999997,2657.68783115842,48.33001057658083
45,0,0,1960.0000016120696,48.3299999999997,2657.6771389437836,48.33000869523801
46,0,0,1960.000000991508,48.3299999999997,2657.6664467127175,48.33000719962115
47,0,0,1960.0000006167925,48.3299999999997,2657.6557544652296,48.330005809056615
48,0,0,1960.0000003770124,48.3299999999997,2657.6450622013267,48.33000490748577
49,0,0,1960.0000002386557,48.3299999999997,2657.6343699210197,48.330004001899624
50,0,0,1960.0000001478452,48.3299999999997,2657.6236776243095,48.33000333563757
51,0,0,1960.000000089598,48.3299999999997,2657.612985311203,48.33000267851867
52,0,0,1960.000000056148,48.3299999999997,2657.6022929817054,48.3300022147813
53,0,0,1960.0000000342566,48.32999999999976,2657.591600635825,48.330001847878805
54,0,0,1960.000000021416,48.32999999999976,2657.58090827357,48.33000151567376
55,0,0,1960.0000000131074,48.3299999999997,2657.570215894939,48.330001258822165
56,0,0,1960.0000000079337,48.3299999999997,2657.559523499939,48.33000100197057
57,0,0,1960.000000004938,48.3299999999997,2657.548831088579,48.33000083060051
58,0,0,1960.0000000028967,48.3299999999997,2657.5381386608624,48.33000068684157
59,0,0,1960.0000000016603,48.32999999999976,2657.527446216784,48.33000056902034
60,0,0,1960.0000000007365,48.32999999999976,2657.5167537563484,48.33000046719343
61,0,0,1960.0000000000555,48.3299999999997,2657.5060612795573,48.33000037749861
62,0,0,1959.9999999993533,48.3299999999997,2657.4953687864017,48.33000031833478
63,0,0,1959.9999999984832,48.32999999999976,2657.4846762768825,48.33000026065548
64,0,0,1959.9999999973888,48.32999999999976,2657.4739837509997,48.33000021312529
65,0,0,1959.9999999955255,48.32999999999976,2657.463291208747,48.330000178487126
66,0,0,1959.9999999927002,48.3299999999997,2657.4525986501294,48.33000014384896
67,0,0,1959.9999999884021,48.3299999999997,2657.4419060751466,48.3300001207449
68,0,0,1959.999999980883,48.3299999999997,2657.431213483799,48.33000009956362
69,0,0,1959.9999999700563,48.32999999999976,2657.420520876094,48.330000080617026
70,0,0,1959.9999999514923,48.32999999999976,2657.4098282520354,48.33000006761347
71,0,0,1959.999999921149,48.32999999999976,2657.399135611626,48.33000005460991
72,0,0,1959.9999998775395,48.32999999999976,2657.388442954873,48.33000004539224
73,0,0,1959.9999997994503,48.3299999999997,2657.377750281778,48.33000003774049
74,0,0,1959.9999996831618,48.3299999999997,2657.3670575923456,48.330000030451345
75,0,0,1959.999999492012,48.3299999999997,2657.356364886578,48.33000002575517
76,0,0,1959.999999182113,48.3299999999997,2657.345672164469,48.330000021058936
77,0,0,1959.9999987218082,48.3299999999997,2657.334979426016,48.33000001735218
78,0,0,1959.9999979147183,48.3299999999997,2657.324286671208,48.33000001444958
79,0,0,1959.9999967261444,48.3299999999997,2657.3135939000476,48.330000011546815
80,0,0,1959.9999948338361,48.32999999999976,2657.3029011125113,48.33000000955877
81,0,0,1959.9999917945697,48.329999999999814,2657.292208308599,48.33000000768203
82,0,0,1959.9999872282203,48.32999999999993,2657.2815154883037,48.33000000645444
83,0,0,1959.999979477102,48.32999999999987,2657.2708226515615,48.33000000543615
84,0,0,1959.9999676268171,48.32999999999976,2657.2601297983506,48.330000004358226
85,0,0,1959.9999495293198,48.32999999999976,2657.2494369286283,48.33000000361062
86,0,0,1959.999919615741,48.329999999999814,2657.2387440423245,48.330000002976305
87,0,0,1959.9998754334565,48.32999999999987,2657.2280511393105,48.33000000240804
88,0,0,1959.9998053747188,48.33000000000004,2657.217358219404,48.33000000200286
89,0,0,1959.999694348894,48.33000000000021,2657.2066652824574,48.330000001608255
90,0,0,1959.9995333207914,48.33000000000021,2657.1959723280283,48.330000001336884
91,0,0,1959.9992803334817,48.330000000000155,2657.1852793558687,48.330000001120425
92,0,0,1959.9988788738156,48.32999999999993,2657.1745863650744,48.330000000897826
93,0,0,1959.9982907877754,48.33000000000004,2657.163893355215,48.33000000072508
94,0,0,1959.9973849703272,48.3300000000001,2657.153200324924,48.3300000005807
95,0,0,1959.9960700970983,48.329999999999984,2657.14250727386,48.33000000044308
96,0,0,1959.994100264119,48.329999999999814,2657.131814200219,48.330000000340306
97,0,0,1959.9912465840484,48.3299999999997,2657.1211211029763,48.33000000024202
98,0,0,1959.9872014009127,48.329999999999814,2657.1104279812007,48.33000000015738
99,0,0,1959.9814274771738,48.32999999999987,2657.0997348334236,48.33000000007905
100,0,0,1959.9738071507882,48.32999999999993,2657.089041659455,48.32999999999993
