% Model,manipulasi terusss.mph
% Version,COMSOL 5.3.1.201
% Date,"May 12 2020, 04:43"
% Dimension,3
% Nodes,11
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
0,0,0,2685.1308099999997,48.347728507751356,2685.1308099999997,48.347728507751356
10,0,0,1655.1374791582116,38.890212041588256,2680.810778566462,48.3375070647769
20,0,0,1628.2879184134067,38.889054193623565,2676.4882186204727,48.33119211334974
30,0,0,1628.0044071143043,38.88901319403669,2672.1630605754176,48.3277756299741
40,0,0,1628.0019307476186,38.88897117617705,2667.835263082601,48.32793310864315
50,0,0,1628.0019047265857,38.88902470126732,2663.5047861912467,48.328379326064066
60,0,0,1628.0019513180682,38.889011021319675,2659.1716192489175,48.32915285260657
70,0,0,1628.001956135467,38.88900305707659,2654.835762516879,48.328560605064695
80,0,0,1628.0018143883976,38.8890291645705,2650.4972097528266,48.32836659200257
90,0,0,1627.9881707290122,38.88903574685327,2646.1559519731572,48.32778671312235
100,0,0,1627.1311763006513,48.329999999999984,2641.811956283985,48.329999999999984
