% Model,manipulasi terusss.mph
% Version,COMSOL 5.3.1.201
% Date,"May 12 2020, 05:23"
% Dimension,3
% Nodes,11
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
0,0,0,2821.9674183945,48.37598519002091,2821.9674183945,48.37598519002091
10,0,0,1659.2080580371398,38.890352405757426,2817.1884297298866,48.35081017971902
20,0,0,1628.3309703367177,38.88905404607999,2812.406712691309,48.33478454858073
30,0,0,1628.0047763511982,38.88901318223219,2807.6220936021546,48.32495653660675
40,0,0,1628.001925631658,38.888971196025864,2802.834543059444,48.32112846635039
50,0,0,1628.0018966377368,38.88902468165833,2798.0439913169107,48.320103126161996
60,0,0,1628.0019430245236,38.88901101241288,2793.25040298734,48.32204391354401
70,0,0,1628.0019477431017,38.88900305338177,2788.45376430153,48.32195434845977
80,0,0,1628.001795851702,38.88902914432316,2783.654063800876,48.32185055328091
90,0,0,1627.9871524642203,38.889035663936056,2778.8512908921,48.321973662517564
100,0,0,1627.0692492968424,48.329999999999984,2774.0453937422444,48.329999999999984
