% Model,manipulasi terusss.mph
% Version,COMSOL 5.3.1.201
% Date,"May 12 2020, 05:17"
% Dimension,3
% Nodes,11
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
0,0,0,2798.6156289235105,48.37450364442992,2798.6156289235105,48.37450364442992
10,0,0,1658.5053049423454,38.890329002827,2793.8228519061086,48.350075855058435
20,0,0,1628.3235348176609,38.889054071109115,2789.027283294584,48.33456704896463
30,0,0,1628.0047125611886,38.88901318423757,2784.2287464201427,48.32511990055525
40,0,0,1628.0019264890445,38.88897119266039,2779.427212150679,48.32136682330611
50,0,0,1628.0018980085144,38.889024684986566,2774.6226133206414,48.320213134006394
60,0,0,1628.0019444298243,38.889011013924915,2769.8149155138976,48.32200783758606
70,0,0,1628.001949138226,38.889003054010516,2765.0041050620553,48.321985442892355
80,0,0,1628.0017958196106,38.88902914777293,2760.190167241852,48.32187943250409
90,0,0,1627.987013438248,38.8890356599577,2755.3730934875043,48.322175605563814
100,0,0,1627.0606009640649,48.329999999999984,2750.552831713004,48.329999999999984
