% Model,manipulasi terusss.mph
% Version,COMSOL 5.3.1.201
% Date,"May 12 2020, 05:32"
% Dimension,3
% Nodes,11
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
0,0,0,2833.64357837496,48.376715654967484,2833.64357837496,48.376715654967484
10,0,0,1659.560652147779,38.890364035769096,2828.8713943479497,48.35120014624647
20,0,0,1628.3347014289798,38.88905403360275,2824.096512725113,48.33488291047382
30,0,0,1628.0048083630347,38.88901318123044,2819.318761875773,48.324885423038495
40,0,0,1628.0019252050267,38.88897119770684,2814.538112036296,48.321074144211536
50,0,0,1628.0018959535373,38.88902467999634,2809.7544924255226,48.320115015740384
60,0,0,1628.001942323086,38.88901101165777,2804.9678668646065,48.322134363678856
70,0,0,1628.0019470466727,38.8890030530676,2800.1782209985377,48.321950570350225
80,0,0,1628.001795859362,38.88902914260086,2795.3855458221565,48.32186235374786
90,0,0,1627.9872210366336,38.88903566587311,2790.5898294312947,48.321994743687924
100,0,0,1627.0735155865823,48.329999999999984,2785.7910192049812,48.329999999999984
