% Model,manipulasi terusss.mph
% Version,COMSOL 5.3.1.201
% Date,"May 12 2020, 04:34"
% Dimension,3
% Nodes,11
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
0,0,0,2685.6875899999995,48.335145896346035,2685.6875899999995,48.335145896346035
10,0,0,1655.1543344605718,38.89021102873505,2681.6845891036955,48.33207788163884
20,0,0,1628.2880968585234,38.889054193407446,2677.6793592602935,48.32941787694614
30,0,0,1628.0044086525766,38.88901319399673,2673.6718891407963,48.327209254094214
40,0,0,1628.0019307333375,38.888971176242535,2669.66215159026,48.32773996149149
50,0,0,1628.0019046999687,38.889024701202345,2665.650116942686,48.32823295651832
60,0,0,1628.0019512915078,38.88901102129017,2661.635777190608,48.3289123655743
70,0,0,1628.001956203009,38.88900305706426,2657.6191320092967,48.32854168638289
80,0,0,1628.0018254581023,38.889029164446924,2653.6001784364144,48.32833599581636
90,0,0,1627.989260251951,38.889035809741074,2649.5789100023053,48.327791144934395
100,0,0,1627.1981137775085,48.329999999999984,2645.5552967060676,48.329999999999984
