% Model,tiap 1 m.mph
% Version,COMSOL 5.3.1.201
% Date,"May 18 2020, 08:02"
% Dimension,3
% Nodes,101
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
0,0,0,2674.2268369999997,48.35918975000004,2674.2268369999997,48.35918975000004
1,0,0,2512.154940607073,48.3503609054996,2674.2160994470883,48.35619180777502
2,0,0,2372.576794523427,48.34169724713274,2674.2053620051993,48.35319874619415
3,0,0,2255.81414603204,48.332502810770336,2674.1946246748034,48.35015923582523
4,0,0,2167.254128196495,48.33001964898631,2674.183887446103,48.34746406670541
5,0,0,2102.382007727253,48.3300052103819,2674.173150300875,48.34495717437312
6,0,0,2056.5495596811083,48.33001918808128,2674.1624132330276,48.342569038846705
7,0,0,2024.8621546235509,48.32999397839501,2674.151676224932,48.34077522651569
8,0,0,2002.9834292881415,48.32998504015711,2674.1409392575238,48.33911217917989
9,0,0,1988.0916376198584,48.329995777193915,2674.130202323208,48.337618584054894
10,0,0,1978.649938573016,48.33000234490271,2674.119465414685,48.336299568542586
11,0,0,1972.2160833875753,48.330001819572885,2674.1087285163767,48.33542129616512
12,0,0,1967.6505900848172,48.330001123145735,2674.0979916209053,48.33457810891605
13,0,0,1964.8305585893797,48.330000395300544,2674.0872547277613,48.33373128531747
14,0,0,1963.3039136751354,48.33000000371891,2674.076517834481,48.333056308847915
15,0,0,1962.0692633535168,48.33000000094398,2674.0657809318086,48.33256719387077
16,0,0,1961.3004425530576,48.329999998169,2674.0550440192696,48.33207807889369
17,0,0,1960.8494158976737,48.329999977049795,2674.044307096664,48.331705787487294
18,0,0,1960.5298121479232,48.329999992278886,2674.033570160892,48.33141085584202
19,0,0,1960.3399410899183,48.33000000174536,2674.0228332113456,48.33114530687703
20,0,0,1960.2138611261848,48.32999999949112,2674.0120962477085,48.33094589575546
21,0,0,1960.133853311929,48.32999999888659,2674.001359269068,48.330776166852615
22,0,0,1960.0858762432474,48.32999999907702,2673.9906222751847,48.33064222641627
23,0,0,1960.053754743811,48.33000000013669,2673.9798852654017,48.33053648823244
24,0,0,1960.0334521030409,48.330000000251005,2673.9691482397106,48.33044184952365
25,0,0,1960.0212769447946,48.3300000000458,2673.958411198221,48.33036132968215
26,0,0,1960.0133286020996,48.33000000000834,2673.947674140504,48.33030612514506
27,0,0,1960.0082054512611,48.32999999997071,2673.9369370666464,48.330250920607966
28,0,0,1960.0052973166407,48.3299999999648,2673.9261999765968,48.330204393942324
29,0,0,1960.0032552524744,48.32999999999504,2673.915462870184,48.33016581270647
30,0,0,1960.00206034609,48.33000000000061,2673.90472574743,48.33013606996059
31,0,0,1960.0012711636698,48.329999999997085,2673.8939886083144,48.33011170156806
32,0,0,1960.0008055358705,48.32999999999805,2673.8832514527758,48.33009251974971
33,0,0,1960.0004949999418,48.32999999999947,2673.8725142808516,48.330077215541905
34,0,0,1960.0003128310195,48.33000000000021,2673.8617770925384,48.330063639202365
35,0,0,1960.0001926892814,48.32999999999993,2673.8510398877906,48.330052225547206
36,0,0,1960.0001200893482,48.329999999999586,2673.840302666617,48.33004136537477
37,0,0,1960.000074716974,48.32999999999976,2673.8295654290387,48.330033864609504
38,0,0,1960.000046830011,48.32999999999976,2673.81882817502,48.33002835167633
39,0,0,1960.0000286531908,48.32999999999964,2673.8080909045484,48.33002371782129
40,0,0,1960.0000181042117,48.329999999999814,2673.79735361765,48.33001949431963
41,0,0,1960.0000111103072,48.329999999999984,2673.7866163143262,48.33001605048963
42,0,0,1960.0000069041198,48.330000000000155,2673.775878994574,48.3300126638984
43,0,0,1960.0000043109508,48.329999999999984,2673.7651416584094,48.33001065122011
44,0,0,1960.0000026477685,48.3299999999997,2673.754404305838,48.33000881583746
45,0,0,1960.0000016525878,48.3299999999997,2673.743666936872,48.330007247224444
46,0,0,1960.0000010164283,48.3299999999997,2673.732929551514,48.330006000339836
47,0,0,1960.0000006322941,48.3299999999997,2673.7221921497703,48.330004841059804
48,0,0,1960.0000003864877,48.3299999999997,2673.711454731649,48.330004089501756
49,0,0,1960.0000002446538,48.3299999999997,2673.700717297161,48.33000333459677
50,0,0,1960.0000001515605,48.3299999999997,2673.689979846306,48.330002779301424
51,0,0,1960.00000009185,48.3299999999997,2673.6792423790944,48.33000223163231
52,0,0,1960.0000000575596,48.3299999999997,2673.6685048955283,48.33000184515822
53,0,0,1960.0000000351183,48.32999999999976,2673.6577673956162,48.33000153940918
54,0,0,1960.0000000219552,48.32999999999976,2673.6470298793665,48.33000126258548
55,0,0,1960.000000013438,48.3299999999997,2673.6362923467796,48.3300010485828
56,0,0,1960.0000000081347,48.3299999999997,2673.6255547978617,48.33000083458023
57,0,0,1960.0000000050647,48.3299999999997,2673.6148172326207,48.33000069180957
58,0,0,1960.000000002973,48.3299999999997,2673.60407965106,48.33000057204856
59,0,0,1960.0000000017087,48.32999999999976,2673.5933420531774,48.330000473901805
