% Model,manipulasi terusss.mph
% Version,COMSOL 5.3.1.201
% Date,"May 12 2020, 04:55"
% Dimension,3
% Nodes,11
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
0,0,0,2684.38457217022,48.36455451978895,2684.38457217022,48.36455451978895
10,0,0,1655.1148935595286,38.89021339209103,2679.5899524490496,48.34547390819836
20,0,0,1628.2876793046405,38.889054193913125,2674.7923085062307,48.33402522501041
30,0,0,1628.0044050531303,38.88901319409041,2669.9914793296016,48.32869727200131
40,0,0,1628.0019307667983,38.888971176089285,2665.187403529742,48.328098550507946
50,0,0,1628.0019047622943,38.88902470135446,2660.3800209248416,48.32868127812668
60,0,0,1628.001951353581,38.889011021359295,2655.5693152629933,48.32923978424543
70,0,0,1628.001956029649,38.889003057093305,2650.75528567992,48.32865801661575
80,0,0,1628.0017977593698,38.889029164744954,2645.937922833593,48.328343333405996
90,0,0,1627.9865344682064,38.88903565224871,2641.1172117607766,48.32779069475424
100,0,0,1627.0306474330469,48.329999999999984,2636.293114986949,48.329999999999984
