% Model,comsolvalidasi.mph
% Version,COMSOL 5.3.1.201
% Date,"May 4 2020, 06:27"
% Dimension,3
% Nodes,3517
% Expressions,14
% Description,"Temperature, Pressure, Thermal conductivity, xx component, Heat capacity at constant pressure, Dynamic viscosity, Density, Mass flow"
% Length unit,m
% X,Y,Z,T (degC) @ t=0,p (psi) @ t=0,ht.kxx (W/(m*K)) @ t=0,ht.Cp (J/(kg*K)) @ t=0,dl.mu (kg/(m*s)) @ t=0,dl.rho (kg/m^3) @ t=0,dl.pr1.Mflow (kg/s) @ t=0,T (degC) @ t=77,p (psi) @ t=77,ht.kxx (W/(m*K)) @ t=77,ht.Cp (J/(kg*K)) @ t=77,dl.mu (kg/(m*s)) @ t=77,dl.rho (kg/m^3) @ t=77,dl.pr1.Mflow (kg/s) @ t=77
97.12508052825436,7.6549278858363525,9.489306774609254,38.88900000000001,1627.9965676003956,0.04911352882658606,2.3372729571684485,1.7235604640802538E-5,123.83018243271742,-1815.3421932614376,38.88900000000001,2684.178265610528,0.040006649155422826,2.5908136949405653,2.379503968395163E-5,215.20704290913594,-0.02661637558919964
99.99999999999999,6.095992062419163,10.558568674241869,38.88900000000001,1627.9944347299722,0.04911354721716634,2.3372724451641775,1.7235591394573202E-5,123.82999790480575,-1815.342193261438,38.88900000000001,2684.1751695561175,0.040006675851014147,2.5908129517200376,2.3795020455851167E-5,215.20677505017534,-0.02661637558919964
97.7943934345723,5.151322929361395,8.031668334793183,38.88900000000024,1627.996089298834,0.049113532950720386,2.3372728423502007,1.7235601670302275E-5,123.83014105186884,-1815.3421932614372,38.88900002429428,2684.1775447930486,0.040006655410845804,2.590813521638886,2.379503520730198E-5,215.2069805467239,-0.026616375589199635
100,3.793020929454194,9.191113634958242,38.88900000000001,1627.9944349396696,0.04911354721535822,2.337272445214516,1.7235591395875525E-5,123.82999792294798,-1815.3421932614378,38.88900000000001,2684.175169479168,0.04000667585167763,2.5908129517015657,2.3795020455373277E-5,215.20677504351804,-0.026616375589199638
100,2.5568932716823216,6.149149592610117,38.88899999999996,1627.9944346239365,0.049113547218080554,2.3372724451387232,1.7235591393914675E-5,123.829997895632,-1815.3421932614374,38.88899999999996,2684.175169454419,0.04000667585189096,2.590812951695625,2.3795020455219565E-5,215.2067750413767,-0.026616375589199645
94.99825749915539,6.825445486515811,8.467086623485367,38.88900000000001,1627.9980406311113,0.04911351612544431,2.3372733107754984,1.7235613789085747E-5,123.83030987378403,-1815.3421932614374,38.88900003275194,2684.1805560676007,0.04000662946026225,2.5908142444148887,2.3795053908875636E-5,215.20724107085073,-0.026616375589199645
95.39957792868778,9.274984856613887,4.494198199451813,38.889000000000166,1627.9977662570275,0.04911351849122291,2.3372732449108753,1.7235612085080673E-5,123.83028613597234,-1815.3421932614372,38.889000039942815,2684.180123868222,0.040006633198782844,2.5908141405847807,2.3795051224693773E-5,215.20720367858902,-0.02661637558919964
100,9.17456189199904,-3.672739072053325,38.88900000000001,1627.9944344102491,0.04911354721992314,2.3372724450874265,1.723559139258756E-5,123.8299978771445,-1815.342193261438,38.88900000000001,2684.175169478875,0.04000667585168016,2.5908129517014946,2.3795020455371455E-5,215.20677504349263,-0.026616375589199638
100,9.44812399748713,-1.309073777697682,38.88900000000001,1627.9944345058223,0.04911354721909906,2.337272445110369,1.7235591393181114E-5,123.82999788541315,-1815.3421932614376,38.88900000000001,2684.1751694751874,0.04000667585171196,2.59081295170061,2.379502045534855E-5,215.2067750431736,-0.02661637558919964
100,11.776552834576238,-3.1555181837843125,38.88900000000001,1627.99443499092,0.049113547214916335,2.337272445226819,1.7235591396193823E-5,123.82999792738198,-1815.342193261438,38.88900000000001,2684.1751695607595,0.040006675850974116,2.590812951721152,2.379502045588E-5,215.20677505057705,-0.026616375589199638
98.16233265123019,9.704194913230957,-2.7086735380000255,38.889000000000074,1627.995821802216,0.049113535257197756,2.337272778136544,1.7235600009009813E-5,123.83011790906943,-1815.3421932614374,38.88900001669885,2684.177148547549,0.04000665881488475,2.5908134266018528,2.3795032746412317E-5,215.2069462650566,-0.026616375589199645
100,10.558568674241863,-6.095992062419166,38.88900000000001,1627.9944349435689,0.04911354721532462,2.3372724452154516,1.7235591395899747E-5,123.82999792328539,-1815.3421932614378,38.88900000000001,2684.1751695522603,0.0400066758510474,2.5908129517191116,2.3795020455827206E-5,215.2067750498416,-0.026616375589199638
98.27586206896552,10.820061998743565,-0.6545368888488384,38.889000000000316,1627.99573909242,0.04911353597035964,2.337272758281715,1.7235599495339164E-5,123.83011075332965,-1815.342193261437,38.88900000819009,2684.177026287214,0.040006659854987296,2.5908133973460945,2.379503198711235E-5,215.20693568755297,-0.026616375589199635
98.04880323349484,8.588327827718349,-4.762810187151213,38.88900000000024,1627.995904900462,0.04911353454068714,2.3372727980846144,1.723560052509292E-5,123.83012509841642,-1815.3421932614372,38.8890000190986,2684.1772708094136,0.04000665776465883,2.590813455924988,2.3795033505721772E-5,215.20695684269228,-0.026616375589199635
100,7.567465178510396,-5.469120520065106,38.88900000000001,1627.9944344271432,0.04911354721977746,2.337272445091482,1.7235591392692484E-5,123.82999787860618,-1815.3421932614378,38.88900000000001,2684.1751694726613,0.04000667585173374,2.590812951700003,2.379502045533286E-5,215.20677504295503,-0.026616375589199638
98.15803279488573,8.196998374828958,0.9942416061328282,38.889000000000166,1627.9958246628953,0.049113535232531896,2.3372727788232606,1.7235600026776105E-5,123.83011815656451,-1815.3421932614372,38.889000028304736,2684.177153164577,0.0400066587942821,2.590813427582879,2.3795032775086435E-5,215.2069466645043,-0.02661637558919964
100,6.748548683991867,0.6007933193280088,38.88899999999995,1627.9944344808957,0.04911354721931392,2.3372724451043863,1.723559139302631E-5,123.82999788325658,-1815.3421932614376,38.88899999999995,2684.1751694549307,0.040006675851886546,2.5908129516957485,2.3795020455222753E-5,215.20677504142108,-0.02661637558919964
98.00884988529114,7.6215728175068325,-2.280694899606188,38.88900000000024,1627.99593330505,0.04911353429576982,2.337272804903252,1.723560070150013E-5,123.83012755587426,-1815.3421932614372,38.889000035913,2684.177313825247,0.040006657421584074,2.590813466066671,2.3795033772872372E-5,215.20696056426007,-0.026616375589199635
100,6.8753178904144505,-2.6378594799111372,38.88900000000001,1627.9944346200693,0.04911354721811397,2.337272445137795,1.7235591393890646E-5,123.82999789529738,-1815.3421932614376,38.88900000000001,2684.1751694580644,0.04000667585185959,2.5908129516964995,2.3795020455242218E-5,215.20677504169223,-0.02661637558919964
97.35394054255427,3.812974809766222,4.162310059829576,38.889000000000316,1627.9964047470635,0.04911353023078214,2.3372729180748375,1.723560362939906E-5,123.83016834326085,-1815.342193261437,38.889000066373946,2684.1780191182775,0.04000665139063841,2.5908136350410107,2.3795038153107164E-5,215.20702158355556,-0.026616375589199635
100,2.7976090118312147,2.8426668855616803,38.88900000000001,1627.9944352212585,0.04911354721293026,2.337272445282113,1.723559139762434E-5,123.82999794730996,-1815.3421932614376,38.88900000000001,2684.1751694457353,0.04000667585196592,2.59081295169354,2.3795020455165643E-5,215.20677504062556,-0.02661637558919964
96.31606558977147,9.645448065666047,1.3876898929376476,38.889000000000316,1627.9971358965847,0.04911352392647795,2.33727309359027,1.7235608170216045E-5,123.83023159956214,-1815.342193261437,38.88900003791184,2684.1791368616687,0.04000664170584176,2.5908139036720983,2.37950450948722E-5,215.2071182865017,-0.02661637558919963
97.57230211282342,12.002504911640742,-2.1412005618437218,38.88900000000001,1627.996249140982,0.0491135315724882,2.3372728807209633,1.7235602663004733E-5,123.830154880809,-1815.3421932614376,38.88900000000001,2684.1777839788438,0.04000665330827058,2.590813579322909,2.379503669276957E-5,215.20700124017762,-0.02661637558919964
96.55172413793105,12.192,5.1655433071235474E-15,38.88900000000001,1627.9969708422038,0.04911352534965152,2.337273053968295,1.72356071451429E-5,123.83021731967918,-1815.3421932614378,38.88900000000001,2684.17888305428,0.04000664383154156,2.590813843160465,2.3795043518596938E-5,215.20709632804278,-0.026616375589199638
94.56057402322217,10.279913872299607,-0.9617651596506174,38.889000000000166,1627.9983391408857,0.049113513551557346,2.33727338243399,1.723561564298597E-5,123.83033569972487,-1815.3421932614372,38.889000050336335,2684.1810274226877,0.0400066254251257,2.590814357372715,2.379505683623469E-5,215.20728185071673,-0.026616375589199638
100,1.493089377520453E-15,12.192000000000005,38.88899999999995,1627.9944350072622,0.04911354721477534,2.337272445230742,1.723559139629532E-5,123.82999792879583,-1815.342193261438,38.88899999999995,2684.1751695571734,0.04000667585100496,2.5908129517202916,2.3795020455857726E-5,215.20677505026677,-0.026616375589199638
97.61252820783102,2.179388636003878,11.995629586364249,38.88900000000001,1627.9962199528834,0.049113531824161276,2.337272873714241,1.7235602481731544E-5,123.83015235556469,-1815.3421932614378,38.88900000000001,2684.1777406597867,0.04000665368178723,2.590813568923992,2.3795036423735808E-5,215.20699749237608,-0.026616375589199638
99.99999999999999,3.1555181837843143,11.776552834576243,38.88900000000001,1627.994434843669,0.04911354721618599,2.3372724451914704,1.7235591395279316E-5,123.82999791464238,-1815.342193261438,38.88900000000001,2684.175169556904,0.04000667585100736,2.590812951720227,2.3795020455856056E-5,215.20677505024346,-0.02661637558919964
100,1.303786092421845,9.301651018886673,38.88900000000001,1627.9944347402113,0.04911354721707805,2.3372724451666356,1.723559139463679E-5,123.82999790569163,-1815.3421932614376,38.88900000000001,2684.175169471807,0.040006675851741114,2.5908129516997986,2.379502045532755E-5,215.2067750428811,-0.02661637558919964
100,-1.1735469327483656,9.76034848719642,38.88900000000001,1627.9944348306506,0.049113547216298244,2.3372724451883458,1.723559139519846E-5,123.82999791351607,-1815.3421932614378,38.88900000000001,2684.175169477488,0.04000667585169211,2.590812951701163,2.3795020455362842E-5,215.20677504337272,-0.026616375589199638
100,-3.155518183784317,11.776552834576245,38.88900000000001,1627.9944346795003,0.04911354721760153,2.3372724451520615,1.7235591394259746E-5,123.82999790043914,-1815.342193261438,38.88900000000001,2684.175169561419,0.040006675850968426,2.5908129517213108,2.3795020455884096E-5,215.206775050634,-0.026616375589199638
97.74463984070843,-2.2234652621294764,11.987537955230993,38.88900000000001,1627.9961250234667,0.04911353264268593,2.3372728509260456,1.7235601892170727E-5,123.83014414262934,-1815.3421932614378,38.88900000000001,2684.1775983839407,0.040006654908554366,2.5908135347700934,2.3795035540129154E-5,215.20698518320611,-0.026616375589199638
100,4.102571622168377,1.1233235396686112,38.88900000000001,1627.9944345395995,0.049113547218807826,2.3372724451184776,1.723559139339089E-5,123.82999788833538,-1815.342193261438,38.88900000000001,2684.1751694463105,0.040006675851960945,2.590812951693678,2.3795020455169207E-5,215.20677504067527,-0.026616375589199638
98.04020352080595,5.600733876750236,1.9493516627719507,38.88900000000035,1627.9959111393619,0.04911353448689269,2.3372727995822884,1.723560056383974E-5,123.8301256381825,-1815.342193261437,38.88900004575865,2684.177280050731,0.04000665772909768,2.5908134578509574,2.379503356311514E-5,215.2069576422163,-0.026616375589199628
97.14010288606681,2.36836390694011,9.582233861914567,38.889000000000166,1627.9965577439873,0.04911352891157281,2.337272954802375,1.723560457958915E-5,123.83018157997819,-1815.3421932614372,38.88900002460241,2684.178249426804,0.04000664933568258,2.590813690785723,2.3795039583442327E-5,215.20704150898115,-0.02661637558919964
100,0.5115640768779119,3.642704493650152,38.88900000000001,1627.9944345021213,0.04911354721913097,2.337272445109481,1.723559139315813E-5,123.829997885093,-1815.3421932614376,38.88900000000001,2684.1751694450945,0.04000667585197143,2.5908129516933864,2.379502045516166E-5,215.20677504057008,-0.02661637558919964
98.21827895874375,1.4769617571894318,4.343170413674426,38.889000000000166,1627.9957807449164,0.04911353561121269,2.33727276828057,1.7235599754022718E-5,123.8301143569465,-1815.3421932614372,38.88900005019268,2684.177088269185,0.04000665939006368,2.590813411764375,2.3795032372052476E-5,215.20694104999947,-0.02661637558919964
100,-0.4547623528337965,6.238301300633951,38.88899999999995,1627.9944344844141,0.049113547219283585,2.3372724451052305,1.7235591393048157E-5,123.82999788356098,-1815.3421932614374,38.88899999999995,2684.1751694527165,0.04000667585190564,2.5908129516952156,2.379502045520899E-5,215.20677504122935,-0.026616375589199645
98.00058205701889,1.3550111498331003,6.005305646205263,38.889000000000124,1627.995939423199,0.04911353424301619,2.3372728063719417,1.723560073949699E-5,123.83012808519356,-1815.3421932614374,38.88900004591136,2684.177322721805,0.040006657361420936,2.5908134680926507,2.379503382812461E-5,215.2069613339568,-0.026616375589199645
98.04020352080595,-0.10751366552230565,8.686059269341252,38.88900000000035,1627.9959116197272,0.04911353448275074,2.3372727996976015,1.7235600566823042E-5,123.83012567974183,-1815.342193261437,38.889000025604645,2684.1772800631165,0.040006657695636404,2.5908134580750093,2.3795033563192087E-5,215.20695764328784,-0.026616375589199628
96.66767756430261,2.557339177876343,7.168838137464885,38.88900000000035,1627.9968889674192,0.049113526055613775,2.337273034313915,1.7235606636658106E-5,123.83021023618129,-1815.342193261437,38.88900006343848,2684.178758191592,0.040006645013153465,2.5908138124907856,2.3795042743135012E-5,215.20708552539355,-0.026616375589199635
100,-3.4721366757968664,8.494994680909047,38.88900000000001,1627.9944347572336,0.04911354721693128,2.337272445170721,1.7235591394742517E-5,123.82999790716434,-1815.3421932614374,38.88900000000001,2684.1751694696677,0.04000667585175955,2.590812951699285,2.379502045531427E-5,215.20677504269605,-0.026616375589199645
98.04020352080595,-2.4954750496316613,8.28273110035244,38.889000000000074,1627.9959108159662,0.049113534489680685,2.3372727995046594,1.723560056183127E-5,123.83012561020357,-1815.3421932614374,38.88900002508313,2684.177280065194,0.04000665769475552,2.590813458081229,2.3795033563204965E-5,215.2069576434674,-0.026616375589199645
100,-1.4298160827504347,3.9725739374769287,38.88900000000001,1627.9944343090558,0.04911354722079568,2.337272445063135,1.7235591391959092E-5,123.82999786838967,-1815.342193261438,38.88900000000001,2684.175169446377,0.040006675851960376,2.5908129516936937,2.3795020455169627E-5,215.20677504068107,-0.026616375589199638
97.66732533188649,-1.3529217373711901,5.396193281384943,38.889000000000316,1627.9961803513431,0.049113532165624224,2.3372728642077263,1.7235602235785482E-5,123.83014892938868,-1815.342193261437,38.88900006204445,2684.1776816196198,0.0400066542935403,2.5908135540705706,2.3795036057065813E-5,215.20699238444317,-0.026616375589199635
97.80251231614675,-3.752561099599861,6.468155375526949,38.88900000000031,1627.9960831392702,0.04911353300383103,2.33727284087157,1.7235601632048193E-5,123.83014051896639,-1815.3421932614372,38.88900004146751,2684.177536037743,0.04000665551475932,2.5908135193487585,2.379503515292698E-5,215.2069797892478,-0.026616375589199638
100,-3.728858323776171,5.565895586572945,38.88899999999996,1627.9944345937072,0.04911354721834119,2.3372724451314673,1.723559139372692E-5,123.82999789301658,-1815.3421932614374,38.88899999999996,2684.175169454968,0.04000667585188621,2.5908129516957574,2.379502045522298E-5,215.20677504142438,-0.026616375589199645
100,-2.9952687992644016,2.8755187078298565,38.88900000000001,1627.9944346010523,0.049113547218277945,2.33727244513323,1.723559139377254E-5,123.82999789365205,-1815.3421932614378,38.88900000000001,2684.1751694462005,0.04000667585196189,2.590812951693651,2.3795020455168526E-5,215.20677504066586,-0.026616375589199638
100,-1.3764306760881695,1.936823111108568,38.88900000000001,1627.9944344657558,0.04911354721944454,2.337272445100751,1.7235591392932282E-5,123.82999788194675,-1815.3421932614378,38.88900000000001,2684.1751694429736,0.04000667585198971,2.5908129516928766,2.379502045514849E-5,215.20677504038662,-0.026616375589199638
97.02366664781191,-0.251610040037788,2.8654810107209694,38.88900000000035,1627.9966389654487,0.04911352821124464,2.3372729742999194,1.7235605084016465E-5,123.83018860695293,-1815.342193261437,38.88900010127236,2684.1783748000257,0.04000664838154429,2.5908137200410555,2.3795040362074938E-5,215.20705235579982,-0.026616375589199628
100,1.0345638763332285,0.21037205722026897,38.888999999999946,1627.9944347062153,0.04911354721737112,2.3372724451584754,1.7235591394425663E-5,123.82999790275042,-1815.3421932614374,38.888999999999946,2684.1751694417408,0.040006675852000254,2.590812951692582,2.379502045514084E-5,215.20677504027992,-0.026616375589199645
100,-6.000118550444856,7.833553051047287,38.88900000000001,1627.9944346089212,0.049113547218210096,2.3372724451351186,1.7235591393821413E-5,123.82999789433289,-1815.342193261438,38.88900000000001,2684.1751694772724,0.040006675851693985,2.5908129517011105,2.3795020455361504E-5,215.20677504335396,-0.026616375589199638
98.31098401596107,-5.687745695137309,6.573792332492893,38.889000000000166,1627.9957126308545,0.04911353619852318,2.3372727519295107,1.723559933099915E-5,123.83010846397455,-1815.3421932614372,38.8890000240973,2684.1769884482032,0.04000666020757849,2.5908133880881925,2.3795031752112504E-5,215.2069324138643,-0.02661637558919964
100,-7.261881275706739,5.619629155480269,38.88900000000001,1627.994434371865,0.04911354722025409,2.3372724450782125,1.723559139234917E-5,123.82999787382366,-1815.3421932614378,38.88900000000001,2684.175169471234,0.04000667585174605,2.590812951699661,2.3795020455324E-5,215.20677504283157,-0.026616375589199638
100,-8.621045876226386,8.621045876226393,38.88900000000001,1627.9944350639782,0.049113547214286395,2.3372724452443565,1.7235591396647552E-5,123.82999793370274,-1815.3421932614378,38.88900000000001,2684.175169541442,0.04000667585114069,2.5908129517165146,2.379502045576003E-5,215.20677504890568,-0.026616375589199638
98.31098401596107,-5.667341000576527,4.010269720185025,38.88900000000001,1627.995712576052,0.049113536198995396,2.3372727519163568,1.7235599330658795E-5,123.8301084592333,-1815.3421932614374,38.88900003627782,2684.1769884387536,0.04000666022781841,2.59081338795231,2.3795031752053815E-5,215.20693241304696,-0.026616375589199645
94.8030052411628,11.809021025285032,3.031812399271449,38.88899999999995,1627.9981751182784,0.049113514965834604,2.3372733430596933,1.7235614624320673E-5,123.83032150910701,-1815.3421932614374,38.88899999999995,2684.1807663379004,0.04000662759301231,2.5908142952504036,2.379505521476304E-5,215.2072592626447,-0.026616375589199645
96.55172413793105,1.4930893775204533E-15,12.192000000000007,38.88900000000001,1627.9969706517475,0.04911352535129372,2.337273053922574,1.7235607143960067E-5,123.83021730320158,-1815.3421932614378,38.88900000000001,2684.1788830567752,0.040006643831520035,2.590813843161064,2.3795043518612435E-5,215.20709632825861,-0.026616375589199638
95.4048725770332,0.5178689940342409,9.995920194483805,38.88900000000024,1627.9977631961008,0.0491135185176157,2.3372732441760884,1.723561206607073E-5,123.83028587115253,-1815.3421932614372,38.88900004613208,2684.180118164331,0.040006633258207504,2.590814139147646,2.3795051189269673E-5,215.20720318511,-0.026616375589199635
96.77054734689253,4.991768860848733,11.123268747983259,38.88899999999995,1627.996817554475,0.04911352667136804,2.3372730171709497,1.7235606193146756E-5,123.83020405780256,-1815.3421932614376,38.88899999999995,2684.1786474219084,0.04000664586327109,2.590813786595951,2.3795042055197935E-5,215.207075942018,-0.02661637558919964
95.5887868691446,4.7684946301008075,8.582652474854472,38.889000000000166,1627.9976374937353,0.04911351960147868,2.3372732140007195,1.723561128539398E-5,123.83027499585748,-1815.3421932614372,38.88900004746888,2684.1799201008025,0.040006634968213786,2.5908140915870206,2.3795049959192618E-5,215.2071860493998,-0.02661637558919964
94.40772812916617,8.882396342930816,8.35152077211626,38.88900000000001,1627.9984447219033,0.04911351264118944,2.3372734077791466,1.7235616298698744E-5,123.83034483419672,-1815.3421932614378,38.88900000000001,2684.1811920310947,0.04000662392249176,2.590814397439796,2.3795057858538122E-5,215.20729609201584,-0.026616375589199638
94.50989617398659,6.979650082325274,9.996466812244059,38.88900000000001,1627.99837497871,0.04911351324254702,2.3372733910370083,1.7235615865557408E-5,123.83033880027844,-1815.342193261438,38.88900000000001,2684.1810819939697,0.04000662487128198,2.5908143710249334,2.3795057175150616E-5,215.20728657201835,-0.026616375589199638
94.63662102221791,10.549370481992831,6.111926572993038,38.88900000000001,1627.9982887717686,0.04911351398586252,2.3372733703426785,1.7235615330167675E-5,123.83033134197875,-1815.3421932614376,38.88900000000001,2684.180945533418,0.04000662604790701,2.5908143382670197,2.3795056327659945E-5,215.20727476596554,-0.02661637558919964
94.67225105366323,7.68885554484703,5.796939903545255,38.889000000000316,1627.9982637774672,0.049113514201375226,2.337273364342692,1.723561517494013E-5,123.830329179566,-1815.342193261437,38.88900006682521,2684.1809071555476,0.040006626489412354,2.590814328321224,2.37950560893135E-5,215.2072714456571,-0.02661637558919963
93.41782121995361,9.765885898040946,3.796618868910117,38.889000000000074,1627.9991226062111,0.04911350679616225,2.3372735705080467,1.7235620508711172E-5,123.8304034821925,-1815.3421932614374,38.8890000622805,2684.1822581059655,0.04000661483338121,2.590814652672251,2.3795064479414878E-5,215.20738832479626,-0.026616375589199645
100,8.621045876226388,-8.62104587622638,38.88900000000001,1627.9944348601218,0.049113547216044134,2.33727244519542,1.72355913953815E-5,123.8299979160658,-1815.342193261438,38.88900000000001,2684.1751695491253,0.04000667585107443,2.590812951718359,2.3795020455807744E-5,215.20677504957044,-0.02661637558919964
98.54863331266995,7.572859536676191,-7.3764210451508925,38.889000000000166,1627.9955375308716,0.049113537708314954,2.337272709896043,1.7235598243537618E-5,123.83009331498396,-1815.3421932614372,38.88900000906074,2684.1767325281685,0.04000666238935247,2.5908133268184836,2.3795030162716625E-5,215.2069102726273,-0.026616375589199638
100,5.654234651118248,-7.100614475908264,38.88900000000001,1627.9944345914098,0.04911354721836109,2.3372724451309144,1.723559139371266E-5,123.82999789281781,-1815.3421932614376,38.88900000000001,2684.175169469822,0.04000667585175822,2.5908129516993212,2.3795020455315232E-5,215.2067750427095,-0.02661637558919964
99.99999999999997,6.0959920624191675,-10.558568674241856,38.88900000000001,1627.994434918525,0.04911354721554056,2.33727244520944,1.7235591395744215E-5,123.8299979211187,-1815.3421932614376,38.88900000000001,2684.175169551189,0.04000667585105665,2.590812951718854,2.379502045582056E-5,215.20677504974898,-0.02661637558919964
97.06231151948094,7.422019203717603,-9.672564031302507,38.88900000000001,1627.9966116310873,0.04911352844693339,2.3372729677381967,1.7235604914255934E-5,123.83018624208695,-1815.3421932614376,38.88900000000001,2684.178333211312,0.040006648572538064,2.5908137111684097,2.379504010378749E-5,215.20704875770113,-0.02661637558919964
